INFO:ssgetpy.query:Found 2904 entries
INFO:ssgetpy.query:Downloading Oberwolfach/gyro to /home/jb2695/.ssgetpy/MM/Oberwolfach/gyro
INFO:ssgetpy.query:Downloading Oberwolfach/inlet to /home/jb2695/.ssgetpy/MM/Oberwolfach/inlet
INFO:ssgetpy.query:Downloading Oberwolfach/LF10000 to /home/jb2695/.ssgetpy/MM/Oberwolfach/LF10000
INFO:ssgetpy.query:Downloading Oberwolfach/LF10 to /home/jb2695/.ssgetpy/MM/Oberwolfach/LF10
INFO:ssgetpy.query:Downloading Oberwolfach/LFAT5000 to /home/jb2695/.ssgetpy/MM/Oberwolfach/LFAT5000
INFO:ssgetpy.query:Downloading Oberwolfach/LFAT5 to /home/jb2695/.ssgetpy/MM/Oberwolfach/LFAT5
INFO:ssgetpy.query:Downloading Oberwolfach/piston to /home/jb2695/.ssgetpy/MM/Oberwolfach/piston
INFO:ssgetpy.query:Downloading Oberwolfach/rail_1357 to /home/jb2695/.ssgetpy/MM/Oberwolfach/rail_1357
INFO:ssgetpy.query:Downloading Oberwolfach/rail_20209 to /home/jb2695/.ssgetpy/MM/Oberwolfach/rail_20209
INFO:ssgetpy.query:Downloading Oberwolfach/rail_5177 to /home/jb2695/.ssgetpy/MM/Oberwolfach/rail_5177
INFO:ssgetpy.query:Downloading Oberwolfach/rail_79841 to /home/jb2695/.ssgetpy/MM/Oberwolfach/rail_79841
INFO:ssgetpy.query:Downloading Oberwolfach/spiral to /home/jb2695/.ssgetpy/MM/Oberwolfach/spiral
INFO:ssgetpy.query:Downloading Oberwolfach/t2dah to /home/jb2695/.ssgetpy/MM/Oberwolfach/t2dah
INFO:ssgetpy.query:Downloading Oberwolfach/t2dal_bci to /home/jb2695/.ssgetpy/MM/Oberwolfach/t2dal_bci
INFO:ssgetpy.query:Downloading Oberwolfach/t2dal to /home/jb2695/.ssgetpy/MM/Oberwolfach/t2dal
INFO:ssgetpy.query:Downloading Oberwolfach/t3dh to /home/jb2695/.ssgetpy/MM/Oberwolfach/t3dh
INFO:ssgetpy.query:Downloading Oberwolfach/t3dl to /home/jb2695/.ssgetpy/MM/Oberwolfach/t3dl
INFO:ssgetpy.query:Downloading Oberwolfach/windscreen to /home/jb2695/.ssgetpy/MM/Oberwolfach/windscreen
INFO:ssgetpy.query:Downloading Oberwolfach/bone010 to /home/jb2695/.ssgetpy/MM/Oberwolfach/bone010
INFO:ssgetpy.query:Downloading Oberwolfach/boneS01 to /home/jb2695/.ssgetpy/MM/Oberwolfach/boneS01
INFO:ssgetpy.query:Downloading Oberwolfach/boneS10 to /home/jb2695/.ssgetpy/MM/Oberwolfach/boneS10
INFO:ssgetpy.query:Downloading Pajek/California to /home/jb2695/.ssgetpy/MM/Pajek/California
INFO:ssgetpy.query:Downloading Pajek/Cities to /home/jb2695/.ssgetpy/MM/Pajek/Cities
INFO:ssgetpy.query:Downloading Pajek/CSphd to /home/jb2695/.ssgetpy/MM/Pajek/CSphd
INFO:ssgetpy.query:Downloading Pajek/dictionary28 to /home/jb2695/.ssgetpy/MM/Pajek/dictionary28
INFO:ssgetpy.query:Downloading Pajek/divorce to /home/jb2695/.ssgetpy/MM/Pajek/divorce
INFO:ssgetpy.query:Downloading Pajek/EAT_RS to /home/jb2695/.ssgetpy/MM/Pajek/EAT_RS
INFO:ssgetpy.query:Downloading Pajek/EAT_SR to /home/jb2695/.ssgetpy/MM/Pajek/EAT_SR
INFO:ssgetpy.query:Downloading Pajek/EPA to /home/jb2695/.ssgetpy/MM/Pajek/EPA
INFO:ssgetpy.query:Downloading Pajek/Erdos02 to /home/jb2695/.ssgetpy/MM/Pajek/Erdos02
INFO:ssgetpy.query:Downloading Pajek/Erdos971 to /home/jb2695/.ssgetpy/MM/Pajek/Erdos971
INFO:ssgetpy.query:Downloading Pajek/Erdos972 to /home/jb2695/.ssgetpy/MM/Pajek/Erdos972
INFO:ssgetpy.query:Downloading Pajek/Erdos981 to /home/jb2695/.ssgetpy/MM/Pajek/Erdos981
INFO:ssgetpy.query:Downloading Pajek/Erdos982 to /home/jb2695/.ssgetpy/MM/Pajek/Erdos982
INFO:ssgetpy.query:Downloading Pajek/Erdos991 to /home/jb2695/.ssgetpy/MM/Pajek/Erdos991
INFO:ssgetpy.query:Downloading Pajek/Erdos992 to /home/jb2695/.ssgetpy/MM/Pajek/Erdos992
INFO:ssgetpy.query:Downloading Pajek/EVA to /home/jb2695/.ssgetpy/MM/Pajek/EVA
INFO:ssgetpy.query:Downloading Pajek/FA to /home/jb2695/.ssgetpy/MM/Pajek/FA
INFO:ssgetpy.query:Downloading Pajek/foldoc to /home/jb2695/.ssgetpy/MM/Pajek/foldoc
INFO:ssgetpy.query:Downloading Pajek/football to /home/jb2695/.ssgetpy/MM/Pajek/football
INFO:ssgetpy.query:Downloading Pajek/GD00_a to /home/jb2695/.ssgetpy/MM/Pajek/GD00_a
INFO:ssgetpy.query:Downloading Pajek/GD00_c to /home/jb2695/.ssgetpy/MM/Pajek/GD00_c
INFO:ssgetpy.query:Downloading Pajek/GD01_a to /home/jb2695/.ssgetpy/MM/Pajek/GD01_a
INFO:ssgetpy.query:Downloading Pajek/GD01_Acap to /home/jb2695/.ssgetpy/MM/Pajek/GD01_Acap
INFO:ssgetpy.query:Downloading Pajek/GD01_b to /home/jb2695/.ssgetpy/MM/Pajek/GD01_b
INFO:ssgetpy.query:Downloading Pajek/GD01_c to /home/jb2695/.ssgetpy/MM/Pajek/GD01_c
INFO:ssgetpy.query:Downloading Pajek/GD02_a to /home/jb2695/.ssgetpy/MM/Pajek/GD02_a
INFO:ssgetpy.query:Downloading Pajek/GD02_b to /home/jb2695/.ssgetpy/MM/Pajek/GD02_b
INFO:ssgetpy.query:Downloading Pajek/GD06_Java to /home/jb2695/.ssgetpy/MM/Pajek/GD06_Java
INFO:ssgetpy.query:Downloading Pajek/GD06_theory to /home/jb2695/.ssgetpy/MM/Pajek/GD06_theory
INFO:ssgetpy.query:Downloading Pajek/GD95_a to /home/jb2695/.ssgetpy/MM/Pajek/GD95_a
INFO:ssgetpy.query:Downloading Pajek/GD95_b to /home/jb2695/.ssgetpy/MM/Pajek/GD95_b
INFO:ssgetpy.query:Downloading Pajek/GD95_c to /home/jb2695/.ssgetpy/MM/Pajek/GD95_c
INFO:ssgetpy.query:Downloading Pajek/GD96_a to /home/jb2695/.ssgetpy/MM/Pajek/GD96_a
INFO:ssgetpy.query:Downloading Pajek/GD96_b to /home/jb2695/.ssgetpy/MM/Pajek/GD96_b
INFO:ssgetpy.query:Downloading Pajek/GD96_c to /home/jb2695/.ssgetpy/MM/Pajek/GD96_c
INFO:ssgetpy.query:Downloading Pajek/GD96_d to /home/jb2695/.ssgetpy/MM/Pajek/GD96_d
INFO:ssgetpy.query:Downloading Pajek/GD97_a to /home/jb2695/.ssgetpy/MM/Pajek/GD97_a
INFO:ssgetpy.query:Downloading Pajek/GD97_b to /home/jb2695/.ssgetpy/MM/Pajek/GD97_b
INFO:ssgetpy.query:Downloading Pajek/GD97_c to /home/jb2695/.ssgetpy/MM/Pajek/GD97_c
INFO:ssgetpy.query:Downloading Pajek/GD98_a to /home/jb2695/.ssgetpy/MM/Pajek/GD98_a
INFO:ssgetpy.query:Downloading Pajek/GD98_b to /home/jb2695/.ssgetpy/MM/Pajek/GD98_b
INFO:ssgetpy.query:Downloading Pajek/GD98_c to /home/jb2695/.ssgetpy/MM/Pajek/GD98_c
INFO:ssgetpy.query:Downloading Pajek/GD99_b to /home/jb2695/.ssgetpy/MM/Pajek/GD99_b
INFO:ssgetpy.query:Downloading Pajek/GD99_c to /home/jb2695/.ssgetpy/MM/Pajek/GD99_c
INFO:ssgetpy.query:Downloading Pajek/geom to /home/jb2695/.ssgetpy/MM/Pajek/geom
INFO:ssgetpy.query:Downloading Pajek/GlossGT to /home/jb2695/.ssgetpy/MM/Pajek/GlossGT
INFO:ssgetpy.query:Downloading Pajek/HEP-th to /home/jb2695/.ssgetpy/MM/Pajek/HEP-th
INFO:ssgetpy.query:Downloading Pajek/HEP-th-new to /home/jb2695/.ssgetpy/MM/Pajek/HEP-th-new
INFO:ssgetpy.query:Downloading Pajek/IMDB to /home/jb2695/.ssgetpy/MM/Pajek/IMDB
INFO:ssgetpy.query:Downloading Pajek/internet to /home/jb2695/.ssgetpy/MM/Pajek/internet
INFO:ssgetpy.query:Downloading Pajek/Journals to /home/jb2695/.ssgetpy/MM/Pajek/Journals
INFO:ssgetpy.query:Downloading Pajek/Kohonen to /home/jb2695/.ssgetpy/MM/Pajek/Kohonen
INFO:ssgetpy.query:Downloading Pajek/Lederberg to /home/jb2695/.ssgetpy/MM/Pajek/Lederberg
INFO:ssgetpy.query:Downloading Barabasi/NotreDame_actors to /home/jb2695/.ssgetpy/MM/Barabasi/NotreDame_actors
INFO:ssgetpy.query:Downloading Barabasi/NotreDame_www to /home/jb2695/.ssgetpy/MM/Barabasi/NotreDame_www
INFO:ssgetpy.query:Downloading Barabasi/NotreDame_yeast to /home/jb2695/.ssgetpy/MM/Barabasi/NotreDame_yeast
INFO:ssgetpy.query:Downloading Pajek/ODLIS to /home/jb2695/.ssgetpy/MM/Pajek/ODLIS
INFO:ssgetpy.query:Downloading Pajek/patents_main to /home/jb2695/.ssgetpy/MM/Pajek/patents_main
INFO:ssgetpy.query:Downloading Pajek/patents to /home/jb2695/.ssgetpy/MM/Pajek/patents
INFO:ssgetpy.query:Downloading Pajek/Ragusa16 to /home/jb2695/.ssgetpy/MM/Pajek/Ragusa16
INFO:ssgetpy.query:Downloading Pajek/Ragusa18 to /home/jb2695/.ssgetpy/MM/Pajek/Ragusa18
INFO:ssgetpy.query:Downloading Pajek/Reuters911 to /home/jb2695/.ssgetpy/MM/Pajek/Reuters911
INFO:ssgetpy.query:Downloading Pajek/Roget to /home/jb2695/.ssgetpy/MM/Pajek/Roget
INFO:ssgetpy.query:Downloading Pajek/Sandi_authors to /home/jb2695/.ssgetpy/MM/Pajek/Sandi_authors
INFO:ssgetpy.query:Downloading Pajek/Sandi_sandi to /home/jb2695/.ssgetpy/MM/Pajek/Sandi_sandi
INFO:ssgetpy.query:Downloading Pajek/SciMet to /home/jb2695/.ssgetpy/MM/Pajek/SciMet
INFO:ssgetpy.query:Downloading Pajek/SmaGri to /home/jb2695/.ssgetpy/MM/Pajek/SmaGri
INFO:ssgetpy.query:Downloading Pajek/SmallW to /home/jb2695/.ssgetpy/MM/Pajek/SmallW
INFO:ssgetpy.query:Downloading Pajek/Stranke94 to /home/jb2695/.ssgetpy/MM/Pajek/Stranke94
INFO:ssgetpy.query:Downloading Pajek/Tina_AskCal to /home/jb2695/.ssgetpy/MM/Pajek/Tina_AskCal
INFO:ssgetpy.query:Downloading Pajek/Tina_AskCog to /home/jb2695/.ssgetpy/MM/Pajek/Tina_AskCog
INFO:ssgetpy.query:Downloading Pajek/Tina_DisCal to /home/jb2695/.ssgetpy/MM/Pajek/Tina_DisCal
INFO:ssgetpy.query:Downloading Pajek/Tina_DisCog to /home/jb2695/.ssgetpy/MM/Pajek/Tina_DisCog
INFO:ssgetpy.query:Downloading Pajek/USAir97 to /home/jb2695/.ssgetpy/MM/Pajek/USAir97
INFO:ssgetpy.query:Downloading Pajek/USpowerGrid to /home/jb2695/.ssgetpy/MM/Pajek/USpowerGrid
INFO:ssgetpy.query:Downloading Pajek/Wordnet3 to /home/jb2695/.ssgetpy/MM/Pajek/Wordnet3
INFO:ssgetpy.query:Downloading Pajek/WorldCities to /home/jb2695/.ssgetpy/MM/Pajek/WorldCities
INFO:ssgetpy.query:Downloading Pajek/yeast to /home/jb2695/.ssgetpy/MM/Pajek/yeast
INFO:ssgetpy.query:Downloading Pajek/Zewail to /home/jb2695/.ssgetpy/MM/Pajek/Zewail
INFO:ssgetpy.query:Downloading Zitney/extr1b to /home/jb2695/.ssgetpy/MM/Zitney/extr1b
INFO:ssgetpy.query:Downloading Zitney/hydr1c to /home/jb2695/.ssgetpy/MM/Zitney/hydr1c
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-18 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-18
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-19 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-19
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-20 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-20
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-21 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-21
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-22 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-22
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-23 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-23
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-24 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-24
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-25 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-25
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-26 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-26
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-27 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-27
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-28 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-28
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-29 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-29
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-30 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-30
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-31 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-31
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-32 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-32
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-33 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-33
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-34 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-34
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-35 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-35
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-36 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-36
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-37 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-37
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-38 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-38
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-39 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-39
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-40 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-40
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-41 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-41
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-42 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-42
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-43 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-43
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-44 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-44
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-45 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-45
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-46 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-46
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-47 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-47
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-48 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-48
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-49 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-49
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-50 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-50
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-51 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-51
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-52 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-52
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-53 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-53
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-54 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-54
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-56 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-56
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-57 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-57
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-60 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-60
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-61 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-61
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-65 to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-65
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-big to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-big
INFO:ssgetpy.query:Downloading Schenk_AFE/af_0_k101 to /home/jb2695/.ssgetpy/MM/Schenk_AFE/af_0_k101
INFO:ssgetpy.query:Downloading Schenk_AFE/af_1_k101 to /home/jb2695/.ssgetpy/MM/Schenk_AFE/af_1_k101
INFO:ssgetpy.query:Downloading Schenk_AFE/af_2_k101 to /home/jb2695/.ssgetpy/MM/Schenk_AFE/af_2_k101
INFO:ssgetpy.query:Downloading Schenk_AFE/af_3_k101 to /home/jb2695/.ssgetpy/MM/Schenk_AFE/af_3_k101
INFO:ssgetpy.query:Downloading Schenk_AFE/af_4_k101 to /home/jb2695/.ssgetpy/MM/Schenk_AFE/af_4_k101
INFO:ssgetpy.query:Downloading Schenk_AFE/af_5_k101 to /home/jb2695/.ssgetpy/MM/Schenk_AFE/af_5_k101
INFO:ssgetpy.query:Downloading Schenk_AFE/af_shell10 to /home/jb2695/.ssgetpy/MM/Schenk_AFE/af_shell10
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-64b to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-64b
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-66b to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-66b
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-67b to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-67b
INFO:ssgetpy.query:Downloading Schenk_IBMNA/c-73b to /home/jb2695/.ssgetpy/MM/Schenk_IBMNA/c-73b
INFO:ssgetpy.query:Downloading QCD/conf5_0-4x4-10 to /home/jb2695/.ssgetpy/MM/QCD/conf5_0-4x4-10
INFO:ssgetpy.query:Downloading QCD/conf5_0-4x4-14 to /home/jb2695/.ssgetpy/MM/QCD/conf5_0-4x4-14
INFO:ssgetpy.query:Downloading QCD/conf5_0-4x4-18 to /home/jb2695/.ssgetpy/MM/QCD/conf5_0-4x4-18
INFO:ssgetpy.query:Downloading QCD/conf5_0-4x4-22 to /home/jb2695/.ssgetpy/MM/QCD/conf5_0-4x4-22
INFO:ssgetpy.query:Downloading QCD/conf5_0-4x4-26 to /home/jb2695/.ssgetpy/MM/QCD/conf5_0-4x4-26
INFO:ssgetpy.query:Downloading QCD/conf6_0-4x4-20 to /home/jb2695/.ssgetpy/MM/QCD/conf6_0-4x4-20
INFO:ssgetpy.query:Downloading QCD/conf6_0-4x4-30 to /home/jb2695/.ssgetpy/MM/QCD/conf6_0-4x4-30
INFO:ssgetpy.query:Downloading QCD/conf5_4-8x8-05 to /home/jb2695/.ssgetpy/MM/QCD/conf5_4-8x8-05
INFO:ssgetpy.query:Downloading QCD/conf5_4-8x8-10 to /home/jb2695/.ssgetpy/MM/QCD/conf5_4-8x8-10
INFO:ssgetpy.query:Downloading QCD/conf5_4-8x8-15 to /home/jb2695/.ssgetpy/MM/QCD/conf5_4-8x8-15
INFO:ssgetpy.query:Downloading QCD/conf5_4-8x8-20 to /home/jb2695/.ssgetpy/MM/QCD/conf5_4-8x8-20
INFO:ssgetpy.query:Downloading QCD/conf6_0-8x8-20 to /home/jb2695/.ssgetpy/MM/QCD/conf6_0-8x8-20
INFO:ssgetpy.query:Downloading QCD/conf6_0-8x8-30 to /home/jb2695/.ssgetpy/MM/QCD/conf6_0-8x8-30
INFO:ssgetpy.query:Downloading QCD/conf6_0-8x8-80 to /home/jb2695/.ssgetpy/MM/QCD/conf6_0-8x8-80
INFO:ssgetpy.query:Downloading Cylshell/s1rmq4m1 to /home/jb2695/.ssgetpy/MM/Cylshell/s1rmq4m1
INFO:ssgetpy.query:Downloading Cylshell/s2rmq4m1 to /home/jb2695/.ssgetpy/MM/Cylshell/s2rmq4m1
INFO:ssgetpy.query:Downloading Cylshell/s3rmq4m1 to /home/jb2695/.ssgetpy/MM/Cylshell/s3rmq4m1
INFO:ssgetpy.query:Downloading Cylshell/s1rmt3m1 to /home/jb2695/.ssgetpy/MM/Cylshell/s1rmt3m1
INFO:ssgetpy.query:Downloading Cylshell/s2rmt3m1 to /home/jb2695/.ssgetpy/MM/Cylshell/s2rmt3m1
INFO:ssgetpy.query:Downloading Cylshell/s3rmt3m1 to /home/jb2695/.ssgetpy/MM/Cylshell/s3rmt3m1
INFO:ssgetpy.query:Downloading Cylshell/s3rmt3m3 to /home/jb2695/.ssgetpy/MM/Cylshell/s3rmt3m3
INFO:ssgetpy.query:Downloading Bai/cryg10000 to /home/jb2695/.ssgetpy/MM/Bai/cryg10000
INFO:ssgetpy.query:Downloading Bai/cryg2500 to /home/jb2695/.ssgetpy/MM/Bai/cryg2500
INFO:ssgetpy.query:Downloading Bai/dw2048 to /home/jb2695/.ssgetpy/MM/Bai/dw2048
INFO:ssgetpy.query:Downloading Bai/dw8192 to /home/jb2695/.ssgetpy/MM/Bai/dw8192
INFO:ssgetpy.query:Downloading Bai/dwa512 to /home/jb2695/.ssgetpy/MM/Bai/dwa512
INFO:ssgetpy.query:Downloading Bai/dwb512 to /home/jb2695/.ssgetpy/MM/Bai/dwb512
INFO:ssgetpy.query:Downloading Bai/dwg961a to /home/jb2695/.ssgetpy/MM/Bai/dwg961a
INFO:ssgetpy.query:Downloading Bai/dwg961b to /home/jb2695/.ssgetpy/MM/Bai/dwg961b
INFO:ssgetpy.query:Downloading Bai/mhd1280a to /home/jb2695/.ssgetpy/MM/Bai/mhd1280a
INFO:ssgetpy.query:Downloading Bai/mhd1280b to /home/jb2695/.ssgetpy/MM/Bai/mhd1280b
INFO:ssgetpy.query:Downloading Bai/mhd3200a to /home/jb2695/.ssgetpy/MM/Bai/mhd3200a
INFO:ssgetpy.query:Downloading Bai/mhd3200b to /home/jb2695/.ssgetpy/MM/Bai/mhd3200b
INFO:ssgetpy.query:Downloading Bai/mhd4800a to /home/jb2695/.ssgetpy/MM/Bai/mhd4800a
INFO:ssgetpy.query:Downloading Bai/mhd4800b to /home/jb2695/.ssgetpy/MM/Bai/mhd4800b
INFO:ssgetpy.query:Downloading Bai/qh1484 to /home/jb2695/.ssgetpy/MM/Bai/qh1484
INFO:ssgetpy.query:Downloading Bai/qh768 to /home/jb2695/.ssgetpy/MM/Bai/qh768
INFO:ssgetpy.query:Downloading Bai/rdb1250 to /home/jb2695/.ssgetpy/MM/Bai/rdb1250
INFO:ssgetpy.query:Downloading Bai/rdb1250l to /home/jb2695/.ssgetpy/MM/Bai/rdb1250l
INFO:ssgetpy.query:Downloading Bai/rdb200 to /home/jb2695/.ssgetpy/MM/Bai/rdb200
INFO:ssgetpy.query:Downloading Bai/rdb200l to /home/jb2695/.ssgetpy/MM/Bai/rdb200l
INFO:ssgetpy.query:Downloading Bai/rdb2048_noL to /home/jb2695/.ssgetpy/MM/Bai/rdb2048_noL
INFO:ssgetpy.query:Downloading Bai/rdb3200l to /home/jb2695/.ssgetpy/MM/Bai/rdb3200l
INFO:ssgetpy.query:Downloading Bai/rdb450 to /home/jb2695/.ssgetpy/MM/Bai/rdb450
INFO:ssgetpy.query:Downloading Bai/rdb450l to /home/jb2695/.ssgetpy/MM/Bai/rdb450l
INFO:ssgetpy.query:Downloading Bai/rdb800l to /home/jb2695/.ssgetpy/MM/Bai/rdb800l
INFO:ssgetpy.query:Downloading Bai/tols1090 to /home/jb2695/.ssgetpy/MM/Bai/tols1090
INFO:ssgetpy.query:Downloading Bai/tols2000 to /home/jb2695/.ssgetpy/MM/Bai/tols2000
INFO:ssgetpy.query:Downloading Bai/tols340 to /home/jb2695/.ssgetpy/MM/Bai/tols340
INFO:ssgetpy.query:Downloading Bai/tols4000 to /home/jb2695/.ssgetpy/MM/Bai/tols4000
INFO:ssgetpy.query:Downloading Bai/tols90 to /home/jb2695/.ssgetpy/MM/Bai/tols90
INFO:ssgetpy.query:Downloading POLYFLOW/invextr1_new to /home/jb2695/.ssgetpy/MM/POLYFLOW/invextr1_new
INFO:ssgetpy.query:Downloading POLYFLOW/mixtank_new to /home/jb2695/.ssgetpy/MM/POLYFLOW/mixtank_new
INFO:ssgetpy.query:Downloading INPRO/msdoor to /home/jb2695/.ssgetpy/MM/INPRO/msdoor
INFO:ssgetpy.query:Downloading Mittelmann/nug08-3rd to /home/jb2695/.ssgetpy/MM/Mittelmann/nug08-3rd
INFO:ssgetpy.query:Downloading Mittelmann/pds-30 to /home/jb2695/.ssgetpy/MM/Mittelmann/pds-30
INFO:ssgetpy.query:Downloading Mittelmann/pds-40 to /home/jb2695/.ssgetpy/MM/Mittelmann/pds-40
INFO:ssgetpy.query:Downloading Mittelmann/pds-50 to /home/jb2695/.ssgetpy/MM/Mittelmann/pds-50
INFO:ssgetpy.query:Downloading Mittelmann/pds-60 to /home/jb2695/.ssgetpy/MM/Mittelmann/pds-60
INFO:ssgetpy.query:Downloading Mittelmann/pds-70 to /home/jb2695/.ssgetpy/MM/Mittelmann/pds-70
INFO:ssgetpy.query:Downloading Mittelmann/pds-80 to /home/jb2695/.ssgetpy/MM/Mittelmann/pds-80
INFO:ssgetpy.query:Downloading Mittelmann/pds-90 to /home/jb2695/.ssgetpy/MM/Mittelmann/pds-90
INFO:ssgetpy.query:Downloading Mittelmann/pds-100 to /home/jb2695/.ssgetpy/MM/Mittelmann/pds-100
INFO:ssgetpy.query:Downloading Mittelmann/rail507 to /home/jb2695/.ssgetpy/MM/Mittelmann/rail507
INFO:ssgetpy.query:Downloading Mittelmann/rail516 to /home/jb2695/.ssgetpy/MM/Mittelmann/rail516
INFO:ssgetpy.query:Downloading Mittelmann/rail582 to /home/jb2695/.ssgetpy/MM/Mittelmann/rail582
INFO:ssgetpy.query:Downloading Mittelmann/rail2586 to /home/jb2695/.ssgetpy/MM/Mittelmann/rail2586
INFO:ssgetpy.query:Downloading Mittelmann/rail4284 to /home/jb2695/.ssgetpy/MM/Mittelmann/rail4284
INFO:ssgetpy.query:Downloading Mittelmann/sgpf5y6 to /home/jb2695/.ssgetpy/MM/Mittelmann/sgpf5y6
INFO:ssgetpy.query:Downloading Mittelmann/stormG2_1000 to /home/jb2695/.ssgetpy/MM/Mittelmann/stormG2_1000
